,driver_id,charge_path
250,250df45a842-dde2-4c35-a8d0-92fd5e4d39c6,"[0.71272595 0.71272595 0.71272595 0.71272595 0.71272595 0.71272595
 0.71272595 0.71272595 0.71272595 0.71272595 0.71272595 0.71272595
 0.71272595 0.8        0.78073839 0.74108945 0.71821495 0.71821495
 0.70287353 0.70008816 0.70008816 0.70008816 0.6725556  0.67150631]"
251,25147c3bfc2-36be-4f8a-b585-527f2ace3373,"[0.68086598 0.68086598 0.68086598 0.68086598 0.68086598 0.68086598
 0.68086598 0.68086598 0.68086598 0.68086598 0.68086598 0.68333333
 0.8        0.8        0.79366645 0.78046266 0.78046266 0.77641351
 0.74925436 0.7414247  0.72196612 0.68177223 0.68177223 0.62492578]"
252,252a97b49f8-f723-41a4-b05e-825609c44678,"[0.541692   0.541692   0.541692   0.541692   0.541692   0.541692
 0.541692   0.541692   0.541692   0.541692   0.56666667 0.68333333
 0.8        0.77269573 0.77269573 0.77269573 0.77269573 0.75246291
 0.75246291 0.70048782 0.64352664 0.64352664 0.64352664 0.64352664]"
253,253a83cbe22-a420-4233-96e7-986ccc5215cf,"[0.66092401 0.66092401 0.66092401 0.66092401 0.66092401 0.66092401
 0.66092401 0.66092401 0.66092401 0.66092401 0.66092401 0.68333333
 0.8        0.77321933 0.77321933 0.77321933 0.74614297 0.73737549
 0.69860846 0.68506845 0.68506845 0.65369744 0.65369744 0.65369744]"
254,2544d81ad70-8f26-40c6-acd6-3be47827c040,"[0.7055651  0.7055651  0.7055651  0.7055651  0.7055651  0.7055651
 0.7055651  0.7055651  0.7055651  0.7055651  0.7055651  0.7055651
 0.7055651  0.8        0.77500066 0.77500066 0.75651788 0.75651788
 0.75651788 0.73074959 0.7172918  0.7172918  0.7172918  0.7172918 ]"
255,2550d2cb38b-e3ca-4d56-b90f-4ecc8b60fd40,"[0.6232835  0.6232835  0.6232835  0.6232835  0.6232835  0.6232835
 0.6232835  0.6232835  0.6232835  0.6232835  0.6232835  0.6232835
 0.6232835  0.68333333 0.8        0.78182939 0.7692987  0.73827938
 0.72938558 0.71432989 0.71432989 0.71432989 0.71432989 0.69142578]"
256,256f0a0d4dd-660d-43e2-b614-1b057454766a,"[0.74564637 0.74564637 0.74564637 0.74564637 0.74564637 0.74564637
 0.74564637 0.74564637 0.74564637 0.74564637 0.74564637 0.74564637
 0.8        0.76872667 0.76872667 0.76872667 0.7412813  0.7412813
 0.71996796 0.71057405 0.70936627 0.70936627 0.70312558 0.70312558]"
257,2576ea1bc46-966a-402a-b087-05d3791d24af,"[0.64975683 0.64975683 0.64975683 0.64975683 0.64975683 0.64975683
 0.64975683 0.64975683 0.64975683 0.64975683 0.64975683 0.64975683
 0.64975683 0.64975683 0.68333333 0.8        0.79052113 0.78754646
 0.75785692 0.72071381 0.72071381 0.72071381 0.72071381 0.68727188]"
258,2583145c2ff-bccd-4a2e-9d76-3f05c3f63937,"[0.71555703 0.71555703 0.71555703 0.71555703 0.71555703 0.71555703
 0.71555703 0.71555703 0.71555703 0.71555703 0.71555703 0.8
 0.76298646 0.76298646 0.73050336 0.69979571 0.69146861 0.69146861
 0.68480512 0.68380236 0.67648967 0.67610268 0.6706917  0.62071985]"
259,2598a60f338-3cbd-406e-80c6-114ffd055b5b,"[0.69402324 0.69402324 0.69402324 0.69402324 0.69402324 0.69402324
 0.69402324 0.69402324 0.69402324 0.69402324 0.69402324 0.69402324
 0.69402324 0.69402324 0.8        0.8        0.77458329 0.76219999
 0.76219999 0.76219999 0.76219999 0.74730045 0.73093615 0.72135528]"
260,2609ac61e47-f0da-4462-b433-628bf85605a0,"[0.6962202  0.6962202  0.6962202  0.6962202  0.6962202  0.6962202
 0.6962202  0.6962202  0.6962202  0.6962202  0.6962202  0.6962202
 0.6962202  0.8        0.75436144 0.75436144 0.7321346  0.71493292
 0.69434118 0.69434118 0.67913463 0.66149399 0.60698008 0.5659821 ]"
261,2611ea98843-6e4d-4e61-8c9b-179cbda2a9d3,"[0.7203563  0.7203563  0.7203563  0.7203563  0.7203563  0.7203563
 0.7203563  0.7203563  0.7203563  0.7203563  0.7203563  0.8
 0.77005505 0.77005505 0.77005505 0.76038193 0.73946558 0.73260095
 0.72870255 0.71576143 0.68657416 0.6856871  0.67418776 0.67418776]"
262,2626d40e737-1584-4cec-8955-a5c67ffdfd5c,"[0.66355395 0.66355395 0.66355395 0.66355395 0.66355395 0.66355395
 0.66355395 0.66355395 0.66355395 0.66355395 0.66355395 0.68333333
 0.8        0.8        0.76150868 0.75988352 0.71966283 0.71966283
 0.71966283 0.69865516 0.69865516 0.68551411 0.68551411 0.68551411]"
263,263ede19a2f-b45b-46c3-8db7-5c1686bfb50b,"[0.69549029 0.69549029 0.69549029 0.69549029 0.69549029 0.69549029
 0.69549029 0.69549029 0.69549029 0.69549029 0.69549029 0.69549029
 0.8        0.8        0.77717206 0.75718671 0.72264482 0.68684497
 0.63417792 0.63417792 0.58786243 0.58786243 0.57648693 0.54734506]"
264,264cefe8d84-9e05-4850-987e-d29b1c0a8633,"[0.65384488 0.65384488 0.65384488 0.65384488 0.65384488 0.65384488
 0.65384488 0.65384488 0.65384488 0.65384488 0.65384488 0.65384488
 0.68333333 0.8        0.79330113 0.75055994 0.73481676 0.7077685
 0.7077685  0.69443083 0.69309902 0.66343447 0.65522366 0.65522366]"
265,265f4312912-7cc4-47e5-9b97-3ccf11d1f177,"[0.53530565 0.53530565 0.53530565 0.53530565 0.53530565 0.53530565
 0.53530565 0.53530565 0.53530565 0.53530565 0.53530565 0.56666667
 0.68333333 0.8        0.76707151 0.75821759 0.71584861 0.70505377
 0.69957293 0.69747018 0.67377503 0.67377503 0.67377503 0.62235441]"
266,2665cd0f39d-cb21-4d6e-9538-9d9b8f64ece1,"[0.68973318 0.68973318 0.68973318 0.68973318 0.68973318 0.68973318
 0.68973318 0.68973318 0.68973318 0.68973318 0.68973318 0.68973318
 0.68973318 0.68973318 0.8        0.8        0.79913912 0.78172216
 0.76891367 0.74493339 0.7409592  0.72567371 0.68576364 0.65901362]"
267,26733db7b98-5082-4e20-a980-f658c010c39c,"[0.68489097 0.68489097 0.68489097 0.68489097 0.68489097 0.68489097
 0.68489097 0.68489097 0.68489097 0.68489097 0.8        0.77307144
 0.75462057 0.75462057 0.75056981 0.75056981 0.72550594 0.72550594
 0.70815031 0.70575571 0.69802605 0.69341365 0.66383774 0.63997657]"
268,26848ad120b-26cf-4757-89dd-7a74abae8b4d,"[0.64437979 0.64437979 0.64437979 0.64437979 0.64437979 0.64437979
 0.64437979 0.64437979 0.64437979 0.64437979 0.64437979 0.68333333
 0.8        0.77964156 0.7446934  0.73779452 0.73779452 0.73779452
 0.73779452 0.72205269 0.71775203 0.70455504 0.70455504 0.70445366]"
269,269d133f280-6f1c-4b51-b220-91f1c3fe2398,"[0.58270345 0.58270345 0.58270345 0.58270345 0.58270345 0.58270345
 0.58270345 0.58270345 0.58270345 0.68333333 0.8        0.7976161
 0.77683205 0.74568921 0.74331653 0.74331653 0.72568413 0.70864342
 0.70864342 0.7003637  0.7003637  0.67077325 0.66543671 0.66543671]"
270,270c70b18f2-660d-4326-917c-e3d5b706e715,"[0.67713678 0.67713678 0.67713678 0.67713678 0.67713678 0.67713678
 0.67713678 0.67713678 0.67713678 0.67713678 0.67713678 0.67713678
 0.67713678 0.68333333 0.8        0.8        0.79692532 0.78506292
 0.76160133 0.74101329 0.74101329 0.66751312 0.66751312 0.65006933]"
271,271eb3c4204-4c61-4d55-b44e-b65e2c336b96,"[0.67856235 0.67856235 0.67856235 0.67856235 0.67856235 0.67856235
 0.67856235 0.67856235 0.67856235 0.67856235 0.67856235 0.67856235
 0.67856235 0.67856235 0.68333333 0.8        0.78016925 0.71288075
 0.71288075 0.71288075 0.71288075 0.7018935  0.66033543 0.637554  ]"
272,272041d61f7-9096-44bc-bfaa-4b4f98dc31dc,"[0.68511694 0.68511694 0.68511694 0.68511694 0.68511694 0.68511694
 0.68511694 0.68511694 0.68511694 0.68511694 0.68511694 0.68511694
 0.8        0.8        0.79772909 0.79772909 0.7768129  0.7768129
 0.73910741 0.73203005 0.73094853 0.73094853 0.72313898 0.72313898]"
273,273f76ac8be-173e-4f6c-8f26-5053006111d3,"[0.6570423  0.6570423  0.6570423  0.6570423  0.6570423  0.6570423
 0.6570423  0.6570423  0.6570423  0.6570423  0.6570423  0.6570423
 0.68333333 0.8        0.78042857 0.78042857 0.78042857 0.74303018
 0.73903106 0.73386448 0.71803307 0.71803307 0.71803307 0.71803307]"
274,274e8deb211-90ac-4909-b987-ebb21a1628a9,"[0.69107171 0.69107171 0.69107171 0.69107171 0.69107171 0.69107171
 0.69107171 0.69107171 0.69107171 0.69107171 0.69107171 0.8
 0.79224023 0.77120268 0.77120268 0.76245304 0.75662523 0.73736438
 0.72507525 0.72507525 0.69852079 0.69852079 0.69160916 0.68126953]"
275,2750ebbc78b-aa10-44b7-be4c-3ba78b47ca71,"[0.65137508 0.65137508 0.65137508 0.65137508 0.65137508 0.65137508
 0.65137508 0.65137508 0.65137508 0.65137508 0.65137508 0.65137508
 0.65137508 0.65137508 0.65137508 0.68333333 0.8        0.8
 0.74471363 0.7095584  0.66050557 0.66050557 0.63707161 0.63707161]"
276,2769fc0bfbf-5e77-43d3-9161-3a8967e2d539,"[0.65456511 0.65456511 0.65456511 0.65456511 0.65456511 0.65456511
 0.65456511 0.65456511 0.65456511 0.65456511 0.65456511 0.68333333
 0.8        0.79516665 0.76714795 0.76714795 0.73190314 0.70282613
 0.70282613 0.70282613 0.70172958 0.70172958 0.70172958 0.69945493]"
277,277127d87af-943d-414c-9fde-e7519fad1d2f,"[0.64533634 0.64533634 0.64533634 0.64533634 0.64533634 0.64533634
 0.64533634 0.64533634 0.64533634 0.68333333 0.8        0.8
 0.78636333 0.74568353 0.74023261 0.74023261 0.72933725 0.72933725
 0.71186687 0.70947871 0.68999312 0.68999312 0.6530147  0.63927954]"
278,2783010eefa-c119-4005-affa-e7b480ba0a88,"[0.68052238 0.68052238 0.68052238 0.68052238 0.68052238 0.68052238
 0.68052238 0.68052238 0.68052238 0.68052238 0.68052238 0.68052238
 0.68052238 0.68052238 0.68052238 0.68052238 0.68333333 0.8
 0.7336491  0.72088904 0.68175197 0.67207931 0.67207931 0.61136021]"
279,279129000cb-dc92-4b27-bffe-54c25ff27148,"[0.75623181 0.75623181 0.75623181 0.75623181 0.75623181 0.75623181
 0.75623181 0.75623181 0.75623181 0.75623181 0.75623181 0.75623181
 0.75623181 0.75623181 0.75623181 0.8        0.8        0.77182513
 0.77182513 0.77182513 0.73204936 0.71687117 0.71687117 0.71687117]"
280,280b101761f-eb2d-42b0-b425-3d1c32ff66c3,"[0.70046995 0.70046995 0.70046995 0.70046995 0.70046995 0.70046995
 0.70046995 0.70046995 0.70046995 0.70046995 0.70046995 0.70046995
 0.70046995 0.70046995 0.8        0.77901684 0.76024466 0.76024466
 0.74603394 0.69612339 0.69612339 0.6523025  0.62152251 0.61088155]"
281,281e9afeb21-a15f-4b87-b327-cdc8cae52e36,"[0.71316309 0.71316309 0.71316309 0.71316309 0.71316309 0.71316309
 0.71316309 0.71316309 0.71316309 0.71316309 0.71316309 0.71316309
 0.71316309 0.71316309 0.8        0.78291535 0.78291535 0.78291535
 0.77531336 0.75228816 0.75228816 0.70348213 0.69459212 0.69459212]"
282,282daef6f01-fbce-4186-82d1-1f491b81b052,"[0.63149851 0.63149851 0.63149851 0.63149851 0.63149851 0.63149851
 0.63149851 0.63149851 0.63149851 0.63149851 0.63149851 0.63149851
 0.68333333 0.8        0.8        0.7989917  0.7989917  0.78479769
 0.78479769 0.78479769 0.76390735 0.74184904 0.7257134  0.7257134 ]"
283,2831e413fe1-12e8-41ef-8ad5-58c6a86ff9db,"[0.68935987 0.68935987 0.68935987 0.68935987 0.68935987 0.68935987
 0.68935987 0.68935987 0.68935987 0.68935987 0.68935987 0.8
 0.77111391 0.73121075 0.7081257  0.66737573 0.66737573 0.64722653
 0.63393166 0.61041408 0.59059471 0.59059471 0.59059471 0.59059471]"
284,2844fdfaeaa-3eaa-4559-8cdb-afe673a9b2e3,"[0.64548816 0.64548816 0.64548816 0.64548816 0.64548816 0.64548816
 0.64548816 0.64548816 0.64548816 0.64548816 0.68333333 0.8
 0.7841838  0.7747925  0.7747925  0.77362287 0.75501561 0.75501561
 0.7392454  0.7392454  0.7392454  0.7392454  0.73739371 0.726707  ]"
285,285b6adac37-0729-4a78-a16f-91fee05fc96f,"[0.68470529 0.68470529 0.68470529 0.68470529 0.68470529 0.68470529
 0.68470529 0.68470529 0.68470529 0.68470529 0.68470529 0.68470529
 0.8        0.79665673 0.76181008 0.7614347  0.7614347  0.74814872
 0.71544584 0.70741236 0.6844581  0.66551946 0.61308595 0.58975562]"
286,28640a694df-e951-40fc-b718-79b75f0a5ee9,"[0.69518329 0.69518329 0.69518329 0.69518329 0.69518329 0.69518329
 0.69518329 0.69518329 0.69518329 0.69518329 0.69518329 0.69518329
 0.8        0.79811188 0.75668384 0.7442053  0.7442053  0.6865319
 0.66456613 0.64274542 0.61233468 0.61037544 0.60180651 0.60180651]"
287,28791e8ef30-8809-4580-9eba-e90dfdc72a40,"[0.80040387 0.80040387 0.80040387 0.80040387 0.80040387 0.80040387
 0.80040387 0.80040387 0.80040387 0.80040387 0.80040387 0.8
 0.78962011 0.78370795 0.78370795 0.78370795 0.77884618 0.7319531
 0.70535627 0.70507686 0.65823185 0.62639392 0.61939858 0.59230712]"
288,288b2c16ba2-8834-4f57-b09a-d9c406952f48,"[0.61325663 0.61325663 0.61325663 0.61325663 0.61325663 0.61325663
 0.61325663 0.61325663 0.61325663 0.61325663 0.61325663 0.61325663
 0.61325663 0.61325663 0.68333333 0.8        0.77293627 0.7477126
 0.7477126  0.7477126  0.7477126  0.7477126  0.73523336 0.7104136 ]"
289,2899797778b-a215-44b5-b800-12a989c1c138,"[0.67535132 0.67535132 0.67535132 0.67535132 0.67535132 0.67535132
 0.67535132 0.67535132 0.67535132 0.67535132 0.68333333 0.8
 0.8        0.78399136 0.78399136 0.78399136 0.74320586 0.74320586
 0.73932888 0.73450901 0.71246337 0.71246337 0.70779542 0.6963895 ]"
290,29049ff78e2-357f-4ad9-82d7-113f3e1f926a,"[0.69133611 0.69133611 0.69133611 0.69133611 0.69133611 0.69133611
 0.69133611 0.69133611 0.69133611 0.69133611 0.69133611 0.69133611
 0.69133611 0.69133611 0.69133611 0.69133611 0.8        0.8
 0.77850642 0.75493908 0.75493908 0.71016011 0.69502088 0.69502088]"
291,291153699e7-d3a8-4f80-b0a9-f319771f034a,"[0.64140203 0.64140203 0.64140203 0.64140203 0.64140203 0.64140203
 0.64140203 0.64140203 0.64140203 0.68333333 0.8        0.77101642
 0.77101642 0.76585522 0.74560906 0.74560906 0.74560906 0.74560906
 0.73339236 0.72968326 0.72968326 0.72968326 0.70923096 0.69776567]"
292,292a8ce9226-347c-4500-aa7e-6143d7b34a18,"[0.59641428 0.59641428 0.59641428 0.59641428 0.59641428 0.59641428
 0.59641428 0.59641428 0.59641428 0.59641428 0.59641428 0.59641428
 0.59641428 0.68333333 0.8        0.74739138 0.68796064 0.67982074
 0.67217137 0.67217137 0.63895298 0.56563355 0.54744926 0.50925268]"
293,2931d34c004-cc32-4e90-9dd7-110194990f79,"[0.66676655 0.66676655 0.66676655 0.66676655 0.66676655 0.66676655
 0.66676655 0.66676655 0.66676655 0.66676655 0.66676655 0.68333333
 0.8        0.79132298 0.79132298 0.787631   0.76905816 0.76905816
 0.76563398 0.76563398 0.74842943 0.74842943 0.74343334 0.68695392]"
294,294a1753c1c-a1d3-4a29-963b-7a6c72311ef0,"[0.64501617 0.64501617 0.64501617 0.64501617 0.64501617 0.64501617
 0.64501617 0.64501617 0.64501617 0.64501617 0.64501617 0.64501617
 0.64501617 0.68333333 0.8        0.8        0.79820988 0.77675755
 0.7589032  0.72682085 0.72079938 0.72079938 0.72079938 0.67091624]"
295,295a261aa79-37ed-46f8-adb7-e18d6be32932,"[0.65283055 0.65283055 0.65283055 0.65283055 0.65283055 0.65283055
 0.65283055 0.65283055 0.65283055 0.68333333 0.8        0.78929366
 0.7670711  0.74559833 0.72025407 0.69836126 0.69836126 0.67302916
 0.65090749 0.64909106 0.64053534 0.59082901 0.59082901 0.59082901]"
296,296ffb03e72-c016-405e-9f0c-c1a1c598458c,"[0.70153391 0.70153391 0.70153391 0.70153391 0.70153391 0.70153391
 0.70153391 0.70153391 0.70153391 0.70153391 0.70153391 0.70153391
 0.70153391 0.70153391 0.70153391 0.8        0.76152154 0.73018381
 0.72076317 0.72076317 0.72076317 0.70124777 0.68388479 0.68002489]"
297,297cb2d6878-8635-4290-a8a9-0740f727f5c3,"[0.67124551 0.67124551 0.67124551 0.67124551 0.67124551 0.67124551
 0.67124551 0.67124551 0.67124551 0.67124551 0.67124551 0.68333333
 0.8        0.76831646 0.76296691 0.734011   0.72031385 0.67636097
 0.66824776 0.66256288 0.62097843 0.61162682 0.61162682 0.61162682]"
298,2984a37b7ad-f67e-4f8a-a1bb-768c43ef4c52,"[0.68167636 0.68167636 0.68167636 0.68167636 0.68167636 0.68167636
 0.68167636 0.68167636 0.68167636 0.68167636 0.68167636 0.68167636
 0.68333333 0.8        0.78535976 0.78535976 0.75996106 0.72219935
 0.71543464 0.71543464 0.71543464 0.68572147 0.6626991  0.64867436]"
299,299eced6107-bb06-40fe-92d4-a9e7952ac144,"[0.73092461 0.73092461 0.73092461 0.73092461 0.73092461 0.73092461
 0.73092461 0.73092461 0.73092461 0.73092461 0.73092461 0.73092461
 0.73092461 0.73092461 0.73092461 0.73092461 0.8        0.8
 0.75048002 0.68859823 0.68859823 0.65656301 0.59392583 0.52506346]"
300,30050b38c65-ca00-4e7c-8a02-341b3e1a3259,"[0.62054105 0.62054105 0.62054105 0.62054105 0.62054105 0.62054105
 0.62054105 0.62054105 0.62054105 0.62054105 0.62054105 0.68333333
 0.8        0.78392787 0.75368207 0.75368207 0.71821817 0.71260136
 0.71260136 0.70023841 0.70023841 0.67781016 0.67781016 0.65878826]"
301,30103baefaf-9eb4-438f-ab31-4cd66302d85b,"[0.6127666  0.6127666  0.6127666  0.6127666  0.6127666  0.6127666
 0.6127666  0.6127666  0.6127666  0.6127666  0.6127666  0.6127666
 0.6127666  0.68333333 0.8        0.8        0.8        0.74422614
 0.74422614 0.74422614 0.72209003 0.72209003 0.72209003 0.67206232]"
302,302d5062ca4-c1f8-4483-994f-5faa29eab20a,"[0.58758691 0.58758691 0.58758691 0.58758691 0.58758691 0.58758691
 0.58758691 0.58758691 0.58758691 0.58758691 0.58758691 0.58758691
 0.58758691 0.68333333 0.8        0.79028826 0.73845931 0.73845931
 0.7007648  0.66375881 0.6520909  0.64475641 0.61039471 0.59340751]"
303,303da06ce40-9ffd-465b-bbac-d06192cca473,"[0.67723656 0.67723656 0.67723656 0.67723656 0.67723656 0.67723656
 0.67723656 0.67723656 0.67723656 0.67723656 0.67723656 0.67723656
 0.67723656 0.67723656 0.68333333 0.8        0.77528801 0.76864754
 0.76291541 0.76291541 0.76291541 0.75801054 0.75801054 0.72631468]"
304,304ee5f29b9-32e4-478b-9654-7659f0556dc7,"[0.60885882 0.60885882 0.60885882 0.60885882 0.60885882 0.60885882
 0.60885882 0.60885882 0.60885882 0.60885882 0.60885882 0.60885882
 0.68333333 0.8        0.79700497 0.76953661 0.76953661 0.73789313
 0.68690577 0.68669285 0.68393892 0.68393892 0.64122806 0.64122806]"
305,305c8843f86-bce0-4706-996d-039eef231416,"[0.61997497 0.61997497 0.61997497 0.61997497 0.61997497 0.61997497
 0.61997497 0.61997497 0.61997497 0.61997497 0.61997497 0.68333333
 0.8        0.8        0.79188823 0.78265795 0.75603049 0.74159201
 0.73281336 0.72250947 0.70765176 0.70765176 0.70765176 0.69753239]"
306,30655fd815c-d06f-4354-9d93-282403ae3b7e,"[0.6878483  0.6878483  0.6878483  0.6878483  0.6878483  0.6878483
 0.6878483  0.6878483  0.6878483  0.6878483  0.6878483  0.6878483
 0.6878483  0.6878483  0.8        0.8        0.77453126 0.73691685
 0.70185893 0.63930039 0.60020512 0.57898574 0.54023973 0.53945274]"
307,3072ab981b8-7361-4a84-a8c8-cee558e54888,"[0.71996716 0.71996716 0.71996716 0.71996716 0.71996716 0.71996716
 0.71996716 0.71996716 0.71996716 0.71996716 0.71996716 0.71996716
 0.71996716 0.8        0.78987682 0.78987682 0.78987682 0.76815477
 0.76815477 0.71415977 0.68932436 0.68715132 0.67360201 0.67360201]"
308,3084adb9727-ec65-430a-8c80-62b5455bef88,"[0.66723288 0.66723288 0.66723288 0.66723288 0.66723288 0.66723288
 0.66723288 0.66723288 0.66723288 0.68333333 0.8        0.78552833
 0.77495405 0.75613797 0.73772363 0.71793238 0.70030687 0.68661579
 0.65855544 0.65855544 0.64851835 0.60703088 0.60703088 0.60611427]"
309,309ddfcc273-a111-4e07-bda7-66407fdd7f84,"[0.65068157 0.65068157 0.65068157 0.65068157 0.65068157 0.65068157
 0.65068157 0.65068157 0.65068157 0.65068157 0.65068157 0.65068157
 0.68333333 0.8        0.8        0.79736893 0.79736893 0.77772349
 0.76928434 0.75725807 0.75725807 0.75725807 0.75057088 0.75057088]"
310,3102d8c17c2-a20a-46e3-9169-ee0f314de0e8,"[0.69476026 0.69476026 0.69476026 0.69476026 0.69476026 0.69476026
 0.69476026 0.69476026 0.69476026 0.69476026 0.69476026 0.69476026
 0.69476026 0.8        0.7923103  0.7923103  0.75145417 0.75145417
 0.69308638 0.6917587  0.65044342 0.62934373 0.57077665 0.5405911 ]"
311,311b22ece07-9958-489b-a381-7d49828615dc,"[0.66130878 0.66130878 0.66130878 0.66130878 0.66130878 0.66130878
 0.66130878 0.66130878 0.66130878 0.66130878 0.66130878 0.66130878
 0.66130878 0.66130878 0.66130878 0.68333333 0.8        0.78031111
 0.76713121 0.71113079 0.71113079 0.70405592 0.69181981 0.69181981]"
312,3123aa8bcb3-2ece-402a-803e-7d96e4096200,"[0.60985459 0.60985459 0.60985459 0.60985459 0.60985459 0.60985459
 0.60985459 0.60985459 0.60985459 0.60985459 0.60985459 0.60985459
 0.60985459 0.60985459 0.68333333 0.8        0.75980547 0.73960674
 0.68331617 0.68264464 0.60282125 0.58443593 0.54756636 0.51376796]"
313,31369a3e91a-4443-465e-a912-d4828b98c5b0,"[0.70092626 0.70092626 0.70092626 0.70092626 0.70092626 0.70092626
 0.70092626 0.70092626 0.70092626 0.70092626 0.70092626 0.70092626
 0.70092626 0.70092626 0.70092626 0.8        0.8        0.79981894
 0.79981894 0.79981894 0.79981894 0.79933633 0.74722957 0.74722957]"
314,314aa8ee62e-6835-481b-ac05-c7dfd64a7c29,"[0.69864642 0.69864642 0.69864642 0.69864642 0.69864642 0.69864642
 0.69864642 0.69864642 0.69864642 0.69864642 0.69864642 0.8
 0.74157222 0.74157222 0.73000537 0.73000537 0.70969246 0.7025945
 0.66414413 0.66414413 0.65860061 0.65259818 0.64572262 0.64572262]"
315,315fb7ddace-b368-470b-ab8f-cc44e16b5e06,"[0.67221847 0.67221847 0.67221847 0.67221847 0.67221847 0.67221847
 0.67221847 0.67221847 0.67221847 0.67221847 0.67221847 0.67221847
 0.67221847 0.68333333 0.8        0.79822305 0.78628507 0.78628507
 0.78628507 0.77158777 0.74037949 0.74037949 0.700878   0.67353461]"
